# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
48.505,1.482e4,1.524e4,40.456,58.277,-9.787,9.787,2410.702,12.308,2410.733,0.293,41.947,0.107,0.838,-1.428,1.67,5.752,5.615,-2.421,45.522,1.481,6.07e4,0,138.945,0.564,9.762,398.816,304.386,4.647,0,0,5.108,0.493,0.358,0.025,0.11,0.497,0.359,1.603,2.883e-4,0,-0.007,0.007,0.013,0.063,0,0,-56.5,116.164,1.868e-4,297.06,0.196,3.823e6,20.32,324.293,0.05,4.609,0.007
48.555,1.482e4,1.524e4,39.967,57.934,-9.785,9.785,2412.799,12.331,2412.831,0.293,41.941,0.107,0.838,-1.428,1.71,5.75,5.675,-2.444,45.215,1.496,6.07e4,0,138.945,0.564,9.762,398.575,304.386,4.635,0,0,5.052,0.493,0.358,0.025,0.11,0.497,0.368,1.64,-7.954e-5,0,-0.007,0.007,0.013,0.065,0,0,-56.5,116.127,1.867e-4,297.06,0.195,3.799e6,20.32,324.293,0.05,4.609,0.007
48.605,1.482e4,1.524e4,39.477,57.594,-9.783,9.784,2414.896,12.355,2414.928,0.293,41.936,0.107,0.838,-1.428,1.75,5.748,5.735,-2.467,44.905,1.512,6.07e4,0,138.945,0.564,9.762,398.329,304.386,4.623,0,0,4.997,0.493,0.359,0.025,0.11,0.498,0.377,1.677,-1.562e-4,0,-0.007,0.007,0.014,0.067,0,0,-56.5,116.091,1.867e-4,297.06,0.194,3.776e6,20.32,324.293,0.05,4.609,0.007
48.655,1.482e4,1.524e4,38.988,57.256,-9.781,9.782,2416.992,12.378,2417.024,0.293,41.931,0.107,0.838,-1.428,1.792,5.745,5.796,-2.49,44.591,1.527,6.07e4,0,138.945,0.564,9.762,398.08,304.386,4.611,0,0,4.942,0.494,0.359,0.025,0.11,0.498,0.387,1.714,6.196e-5,0,-0.007,0.007,0.014,0.07,0,0,-56.5,116.055,1.866e-4,297.06,0.193,3.752e6,20.32,324.293,0.05,4.61,0.007
48.705,1.482e4,1.524e4,38.499,56.921,-9.78,9.78,2419.089,12.402,2419.121,0.294,41.926,0.107,0.838,-1.428,1.834,5.742,5.857,-2.514,44.274,1.543,6.07e4,0,138.945,0.564,9.762,397.826,304.386,4.598,0,0,4.888,0.494,0.36,0.025,0.11,0.499,0.397,1.753,-1.097e-5,0,-0.007,0.007,0.014,0.072,0,0,-56.5,116.02,1.866e-4,297.06,0.192,3.729e6,20.32,324.293,0.05,4.61,0.007
48.755,1.483e4,1.525e4,38.01,56.587,-9.778,9.778,2421.185,12.425,2421.217,0.294,41.921,0.107,0.838,-1.428,1.877,5.739,5.919,-2.539,43.954,1.559,6.07e4,0,138.945,0.564,9.762,397.569,304.386,4.586,0,0,4.835,0.494,0.36,0.025,0.11,0.499,0.407,1.792,-2.811e-4,0,-0.007,0.007,0.014,0.074,0,0,-56.5,115.985,1.865e-4,297.06,0.19,3.706e6,20.32,324.293,0.05,4.61,0.007
48.805,1.483e4,1.525e4,37.521,56.256,-9.776,9.777,2423.281,12.449,2423.313,0.294,41.916,0.107,0.838,-1.428,1.922,5.735,5.982,-2.563,43.63,1.576,6.07e4,0,138.945,0.564,9.762,397.307,304.386,4.573,0,0,4.783,0.495,0.36,0.025,0.11,0.5,0.417,1.833,-3.498e-4,0,-0.007,0.007,0.014,0.077,0,0,-56.5,115.951,1.864e-4,297.06,0.189,3.683e6,20.32,324.293,0.05,4.611,0.007
48.855,1.483e4,1.525e4,37.033,55.928,-9.774,9.775,2425.376,12.473,2425.408,0.295,41.91,0.107,0.838,-1.428,1.967,5.731,6.045,-2.588,43.304,1.592,6.07e4,0,138.945,0.564,9.762,397.042,304.386,4.56,0,0,4.731,0.495,0.361,0.025,0.11,0.5,0.428,1.873,2.516e-4,0,-0.007,0.007,0.014,0.079,0,0,-56.5,115.916,1.864e-4,297.06,0.188,3.661e6,20.32,324.293,0.05,4.611,0.007
48.905,1.483e4,1.525e4,36.544,55.601,-9.773,9.773,2427.471,12.497,2427.504,0.295,41.905,0.107,0.838,-1.428,2.013,5.727,6.109,-2.613,42.973,1.609,6.07e4,0,138.945,0.564,9.762,396.772,304.386,4.547,0,0,4.68,0.495,0.361,0.025,0.109,0.501,0.439,1.914,3.12e-6,0,0.007,0.007,0,0.082,0,0,-56.5,115.883,1.863e-4,297.06,0.187,3.638e6,20.32,324.293,0.05,4.611,0.007
48.955,1.483e4,1.525e4,36.055,55.278,-9.771,9.771,2429.566,12.521,2429.599,0.295,41.9,0.107,0.838,-1.428,2.06,5.722,6.173,-2.639,42.64,1.626,6.07e4,0,138.945,0.564,9.762,396.499,304.386,4.533,0,0,4.63,0.496,0.362,0.025,0.109,0.502,0.45,1.957,-2.012e-4,0,0.007,0.007,0,0.085,0,0,-56.5,115.85,1.863e-4,297.06,0.186,3.616e6,20.32,324.293,0.05,4.612,0.007
49.005,1.483e4,1.525e4,35.567,54.956,-9.769,9.77,2431.661,12.544,2431.693,0.296,41.895,0.107,0.838,-1.428,2.108,5.717,6.238,-2.665,42.302,1.644,6.07e4,0,138.945,0.564,9.762,396.221,304.386,4.519,0,0,4.581,0.496,0.362,0.025,0.109,0.502,0.462,1.999,3.448e-4,0,0.007,0.007,0,0.088,0,0,-56.5,115.817,1.862e-4,297.06,0.185,3.594e6,20.32,324.293,0.05,4.612,0.007
49.055,1.484e4,1.526e4,35.079,54.637,-9.767,9.768,2433.756,12.568,2433.788,0.296,41.89,0.107,0.838,-1.428,2.157,5.712,6.303,-2.692,41.962,1.661,6.07e4,0,138.945,0.564,9.762,395.939,304.386,4.506,0,0,4.532,0.496,0.362,0.024,0.109,0.503,0.474,2.043,3.394e-4,0,0.007,0.007,0,0.091,0,0,-56.5,115.785,1.862e-4,297.06,0.184,3.572e6,20.32,324.293,0.05,4.612,0.007
49.105,1.484e4,1.526e4,34.59,54.321,-9.765,9.766,2435.85,12.592,2435.882,0.296,41.885,0.107,0.838,-1.428,2.207,5.706,6.369,-2.718,41.618,1.679,6.07e4,0,138.945,0.564,9.762,395.653,304.386,4.492,0,0,4.484,0.497,0.363,0.024,0.109,0.504,0.486,2.088,4.694e-4,0,0.007,0.007,0,0.094,0,0,-56.5,115.753,1.861e-4,297.06,0.183,3.551e6,20.32,324.293,0.05,4.613,0.007
49.155,1.484e4,1.526e4,34.102,54.008,-9.764,9.764,2437.944,12.617,2437.976,0.297,41.879,0.107,0.838,-1.428,2.257,5.701,6.436,-2.745,41.27,1.697,6.07e4,0,138.945,0.564,9.762,395.364,304.386,4.477,0,0,4.437,0.497,0.363,0.024,0.109,0.504,0.498,2.134,-4.923e-4,0,0.007,0.007,0,0.097,0,0,-56.5,115.722,1.861e-4,297.06,0.182,3.529e6,20.32,324.293,0.05,4.613,0.007
49.205,1.484e4,1.526e4,33.614,53.697,-9.762,9.762,2440.037,12.641,2440.07,0.297,41.874,0.107,0.838,-1.428,2.309,5.695,6.503,-2.773,40.918,1.715,6.07e4,0,138.945,0.564,9.762,395.07,304.386,4.463,0,0,4.391,0.497,0.364,0.024,0.109,0.505,0.511,2.179,4.803e-5,0,0.007,0.007,0,0.1,0,0,-56.5,115.691,1.86e-4,297.06,0.181,3.508e6,20.32,324.293,0.05,4.613,0.007
49.255,1.484e4,1.526e4,33.126,53.389,-9.76,9.761,2442.131,12.665,2442.164,0.297,41.869,0.107,0.838,-1.428,2.362,5.732,6.571,-2.801,40.563,1.734,6.07e4,0,138.945,0.564,9.762,394.772,304.386,4.448,0,0,4.345,0.498,0.364,0.024,0.109,0.506,0.524,2.226,-3.381e-4,0,-0.008,0.007,0.015,0.103,0,0,-56.5,115.66,1.86e-4,297.06,0.18,3.487e6,20.32,324.293,0.05,4.613,0.007
49.305,1.484e4,1.526e4,32.638,53.083,-9.758,9.759,2444.224,12.689,2444.257,0.297,41.864,0.107,0.838,-1.428,2.416,5.725,6.64,-2.83,40.205,1.753,6.07e4,0,138.945,0.564,9.762,394.471,304.386,4.433,0,0,4.3,0.498,0.364,0.024,0.109,0.506,0.537,2.273,-4.88e-4,0,0.007,0.007,0,0.106,0,0,-56.5,115.63,1.859e-4,297.06,0.179,3.466e6,20.32,324.293,0.05,4.614,0.007
49.355,1.485e4,1.527e4,32.15,52.78,-9.756,9.757,2446.317,12.714,2446.35,0.298,41.859,0.107,0.838,-1.428,2.471,5.718,6.708,-2.859,39.842,1.772,6.07e4,0,138.945,0.564,9.762,394.166,304.386,4.418,0,0,4.256,0.498,0.365,0.024,0.109,0.507,0.55,2.322,-2.919e-4,0,0.007,0.007,0,0.11,0,0,-56.5,115.601,1.859e-4,297.06,0.178,3.445e6,20.32,324.293,0.05,4.614,0.007
49.405,1.485e4,1.527e4,31.662,52.481,-9.755,9.755,2448.41,12.738,2448.443,0.298,41.854,0.107,0.838,-1.428,2.527,5.711,6.778,-2.888,39.476,1.792,6.07e4,0,138.945,0.564,9.762,393.857,304.386,4.403,0,0,4.213,0.499,0.365,0.024,0.109,0.508,0.564,2.371,-5.947e-5,0,0.007,0.007,0,0.113,0,0,-56.5,115.571,1.858e-4,297.06,0.177,3.425e6,20.32,324.293,0.05,4.614,0.007
49.455,1.485e4,1.527e4,31.174,52.184,-9.753,9.753,2450.502,12.763,2450.535,0.298,41.848,0.107,0.838,-1.428,2.583,5.703,6.848,-2.918,39.106,1.811,6.07e4,0,138.945,0.564,9.762,393.544,304.386,4.388,0,0,4.17,0.499,0.366,0.024,0.109,0.508,0.578,2.421,1.762e-4,0,0.007,0.007,0,0.117,0,0,-56.5,115.543,1.858e-4,297.06,0.176,3.405e6,20.32,324.293,0.05,4.615,0.007
49.505,1.485e4,1.527e4,30.687,51.89,-9.751,9.751,2452.594,12.787,2452.628,0.299,41.843,0.107,0.838,-1.428,2.641,5.696,6.919,-2.948,38.732,1.831,6.07e4,0,138.945,0.564,9.762,393.227,304.386,4.372,0,0,4.128,0.499,0.366,0.024,0.109,0.509,0.593,2.471,4.521e-4,0,0.007,0.007,0,0.121,0,0,-56.5,115.514,1.857e-4,297.06,0.175,3.385e6,20.32,324.293,0.05,4.615,0.007
49.555,1.485e4,1.527e4,30.199,51.599,-9.749,9.75,2454.686,12.812,2454.72,0.299,41.838,0.107,0.838,-1.428,2.7,5.729,6.99,-2.979,38.355,1.852,6.07e4,0,138.945,0.564,9.762,392.908,304.386,4.356,0,0,4.087,0.5,0.366,0.024,0.109,0.51,0.608,2.522,5.175e-5,0,0.007,0.007,0,0.125,0,0,-56.5,115.487,1.857e-4,297.06,0.174,3.365e6,20.32,324.293,0.05,4.615,0.007
49.605,1.485e4,1.527e4,29.712,51.311,-9.747,9.748,2456.778,12.837,2456.811,0.299,41.833,0.107,0.838,-1.428,2.76,5.721,7.062,-3.011,37.973,1.872,6.07e4,0,138.945,0.564,9.762,392.584,304.386,4.34,0,0,4.047,0.5,0.367,0.024,0.109,0.511,0.623,2.574,-4.002e-4,0,0.007,0.007,0,0.129,0,0,-56.5,115.459,1.857e-4,297.06,0.173,3.345e6,20.32,324.293,0.05,4.615,0.007
49.655,1.486e4,1.528e4,29.225,51.026,-9.745,9.746,2458.869,12.862,2458.903,0.3,41.828,0.107,0.838,-1.428,2.821,5.713,7.134,-3.043,37.588,1.893,6.07e4,0,138.945,0.564,9.762,392.257,304.386,4.324,0,0,4.007,0.5,0.367,0.024,0.109,0.511,0.638,2.627,-1.402e-4,0,0.007,0.007,0,0.133,0,0,-56.5,115.432,1.856e-4,297.06,0.172,3.326e6,20.32,324.293,0.05,4.616,0.007
49.705,1.486e4,1.528e4,28.737,50.744,-9.743,9.744,2460.96,12.887,2460.994,0.3,41.823,0.107,0.838,-1.428,2.882,5.704,7.207,-3.075,37.198,1.915,6.07e4,0,138.945,0.564,9.762,391.927,304.386,4.308,0,0,3.969,0.501,0.368,0.024,0.109,0.512,0.654,2.68,2.702e-4,0,0.007,0.007,0,0.137,0,0,-56.5,115.406,1.856e-4,297.06,0.171,3.307e6,20.32,324.293,0.05,4.616,0.007
49.755,1.486e4,1.528e4,28.25,50.466,-9.742,9.742,2463.051,12.912,2463.085,0.3,41.818,0.107,0.838,-1.428,2.945,5.695,7.28,-3.108,36.805,1.936,6.07e4,0,138.945,0.564,9.762,391.593,304.386,4.292,0,0,3.93,0.501,0.368,0.024,0.109,0.513,0.67,2.734,-4.959e-4,0,0.007,0.007,0,0.142,0,0,-56.5,115.38,1.855e-4,297.06,0.17,3.288e6,20.32,324.293,0.05,4.616,0.007
49.805,1.486e4,1.528e4,27.763,50.191,-9.74,9.74,2465.142,12.937,2465.176,0.301,41.813,0.107,0.838,-1.428,3.009,5.726,7.354,-3.142,36.407,1.958,6.07e4,0,138.945,0.564,9.762,391.257,304.386,4.275,0,0,3.893,0.501,0.368,0.024,0.109,0.514,0.686,2.789,-4.129e-4,0,0.007,0.007,0,0.146,0,0,-56.5,115.354,1.855e-4,297.06,0.169,3.269e6,20.32,324.293,0.05,4.617,0.007
49.855,1.486e4,1.528e4,27.276,49.919,-9.738,9.738,2467.232,12.962,2467.266,0.301,41.807,0.108,0.838,-1.428,3.074,5.717,7.428,-3.176,36.006,1.98,6.07e4,0,138.945,0.564,9.762,390.917,304.386,4.258,0,0,3.857,0.502,0.369,0.024,0.109,0.515,0.703,2.844,3.596e-4,0,0.007,0.007,0,0.151,0,0,-56.5,115.329,1.854e-4,297.06,0.168,3.251e6,20.32,324.293,0.05,4.617,0.007
49.905,1.486e4,1.528e4,26.79,49.65,-9.736,9.736,2469.322,12.987,2469.356,0.301,41.802,0.108,0.838,-1.428,3.139,5.707,7.503,-3.211,35.6,2.003,6.07e4,0,138.945,0.564,9.762,390.575,304.386,4.242,0,0,3.821,0.502,0.369,0.024,0.109,0.516,0.72,2.9,3.178e-4,0,0.007,0.007,0,0.155,0,0,-56.5,115.304,1.854e-4,297.06,0.167,3.233e6,20.32,324.293,0.05,4.617,0.007
49.955,1.486e4,1.528e4,26.303,49.385,-9.734,9.734,2471.412,13.012,2471.446,0.302,41.797,0.108,0.838,-1.428,3.206,5.698,7.578,-3.246,35.191,2.025,6.07e4,0,138.945,0.564,9.762,390.23,304.386,4.225,0,0,3.786,0.502,0.37,0.024,0.109,0.516,0.738,2.957,1.187e-4,0,0.007,0.007,0,0.16,0,0,-56.5,115.28,1.854e-4,297.06,0.166,3.215e6,20.32,324.293,0.05,4.617,0.007
50.005,1.487e4,1.529e4,25.816,49.123,-9.732,9.733,2473.502,13.038,2473.536,0.302,41.792,0.108,0.838,-1.428,3.273,5.727,7.654,-3.282,34.777,2.049,6.07e4,0,138.945,0.564,9.762,389.882,304.386,4.207,0,0,3.751,0.503,0.37,0.024,0.109,0.517,0.755,3.014,2.845e-4,0,0.007,0.007,0,0.165,0,0,-56.5,115.256,1.853e-4,297.06,0.165,3.197e6,20.32,324.293,0.05,4.618,0.007
50.055,1.487e4,1.529e4,25.33,48.865,-9.73,9.731,2475.591,13.063,2475.625,0.302,41.787,0.108,0.838,-1.428,3.342,5.717,7.73,-3.319,34.359,2.072,6.07e4,0,138.945,0.564,9.762,389.532,304.386,4.19,0,0,3.718,0.503,0.37,0.024,0.109,0.518,0.774,3.072,-1.083e-4,0,0.007,0.007,0,0.17,0,0,-56.5,115.233,1.853e-4,297.06,0.164,3.18e6,20.32,324.293,0.05,4.618,0.007
50.105,1.487e4,1.529e4,24.843,48.61,-9.728,9.729,2477.68,13.089,2477.715,0.303,41.782,0.108,0.838,-1.428,3.411,5.707,7.807,-3.356,33.936,2.096,6.07e4,0,138.945,0.564,9.762,389.179,304.386,4.173,0,0,3.685,0.503,0.371,0.024,0.109,0.519,0.792,3.13,2.791e-4,0,0.007,0.007,0,0.175,0,0,-56.5,115.21,1.853e-4,297.06,0.164,3.162e6,20.32,324.293,0.05,4.618,0.007
50.155,1.487e4,1.529e4,24.357,48.359,-9.726,9.727,2479.769,13.114,2479.803,0.303,41.777,0.108,0.838,-1.428,3.481,5.696,7.884,-3.394,33.51,2.12,6.07e4,0,138.945,0.564,9.762,388.824,304.386,4.155,0,0,3.653,0.504,0.371,0.024,0.108,0.52,0.811,3.188,6.136e-5,0,0.007,0.007,0,0.181,0,0,-56.5,115.188,1.852e-4,297.06,0.163,3.145e6,20.32,324.293,0.05,4.619,0.007
50.205,1.487e4,1.529e4,23.871,48.111,-9.724,9.725,2481.857,13.14,2481.892,0.303,41.772,0.108,0.838,-1.428,3.552,5.724,7.961,-3.433,33.079,2.144,6.07e4,0,138.945,0.564,9.762,388.467,304.386,4.138,0,0,3.621,0.504,0.371,0.024,0.108,0.521,0.83,3.247,-1.823e-5,0,0.007,0.007,0,0.186,0,0,-56.5,115.166,1.852e-4,297.06,0.162,3.129e6,20.32,324.293,0.05,4.619,0.007
50.255,1.487e4,1.529e4,23.384,47.867,-9.722,9.723,2483.946,13.166,2483.981,0.304,41.767,0.108,0.838,-1.428,3.623,5.713,8.039,-3.472,32.644,2.169,6.07e4,0,138.945,0.564,9.762,388.109,304.386,4.12,0,0,3.591,0.504,0.372,0.024,0.108,0.522,0.849,3.307,3.906e-4,0,0.007,0.007,0,0.192,0,0,-56.5,115.144,1.851e-4,297.06,0.161,3.112e6,20.32,324.293,0.05,4.619,0.006
50.305,1.487e4,1.529e4,22.898,47.627,-9.72,9.721,2486.034,13.192,2486.069,0.304,41.762,0.108,0.838,-1.428,3.696,5.702,8.117,-3.513,32.204,2.195,6.07e4,0,138.945,0.564,9.762,387.749,304.386,4.103,0,0,3.561,0.505,0.372,0.024,0.108,0.523,0.869,3.367,3.836e-4,0,0.007,0.007,0,0.198,0,0,-56.5,115.123,1.851e-4,297.06,0.16,3.096e6,20.32,324.293,0.05,4.619,0.006
50.355,1.487e4,1.529e4,22.412,47.391,-9.718,9.719,2488.121,13.218,2488.157,0.304,41.757,0.108,0.838,-1.428,3.769,5.729,8.196,-3.554,31.76,2.22,6.07e4,0,138.945,0.564,9.762,387.387,304.386,4.085,0,0,3.531,0.505,0.372,0.024,0.108,0.524,0.889,3.427,-1.149e-4,0,0.007,0.007,0,0.203,0,0,-56.5,115.102,1.851e-4,297.06,0.16,3.08e6,20.32,324.293,0.05,4.62,0.006
50.405,1.487e4,1.529e4,21.927,47.159,-9.716,9.717,2490.209,13.244,2490.244,0.305,41.751,0.107,0.838,-1.428,3.843,5.717,8.275,-3.595,31.312,2.246,6.07e4,0,138.945,0.564,9.762,387.024,304.386,4.067,0,0,3.503,0.505,0.373,0.024,0.108,0.525,0.909,3.487,2.131e-4,0,0.007,0.007,0,0.209,0,0,-56.5,115.082,1.85e-4,297.06,0.159,3.065e6,20.32,324.293,0.05,4.62,0.006
50.455,1.488e4,1.53e4,21.441,46.931,-9.714,9.715,2492.296,13.27,2492.332,0.305,41.746,0.107,0.838,-1.428,3.917,5.706,8.354,-3.638,30.859,2.272,6.07e4,0,138.945,0.564,9.762,386.66,304.386,4.049,0,0,3.475,0.506,0.373,0.024,0.108,0.526,0.93,3.548,-9.124e-5,0,0.007,0.007,0,0.216,0,0,-56.5,115.062,1.85e-4,297.06,0.158,3.049e6,20.32,324.293,0.05,4.62,0.006
50.505,1.488e4,1.53e4,20.955,46.706,-9.712,9.713,2494.383,13.296,2494.419,0.305,41.741,0.107,0.838,-1.428,3.992,5.731,8.434,-3.681,30.402,2.299,6.07e4,0,138.945,0.564,9.762,386.295,304.386,4.031,0,0,3.448,0.506,0.373,0.024,0.108,0.527,0.95,3.609,-1.329e-4,0,-0.01,0.007,0.017,0.222,0,0,-56.5,115.043,1.85e-4,297.06,0.157,3.034e6,20.32,324.293,0.05,4.62,0.006
50.555,1.488e4,1.53e4,20.47,46.486,-9.71,9.711,2496.47,13.322,2496.506,0.306,41.736,0.107,0.838,-1.428,4.068,5.719,8.514,-3.726,29.94,2.326,6.07e4,0,138.945,0.564,9.762,385.93,304.386,4.013,0,0,3.422,0.506,0.374,0.024,0.108,0.528,0.972,3.671,5.407e-5,0,0.007,0.007,0,0.228,0,0,-56.5,115.024,1.85e-4,297.06,0.156,3.019e6,20.32,324.293,0.05,4.621,0.006
50.605,1.488e4,1.53e4,19.984,46.27,-9.708,9.709,2498.557,13.349,2498.592,0.306,41.731,0.107,0.838,-1.428,4.144,5.707,8.594,-3.771,29.474,2.354,6.07e4,0,138.945,0.564,9.762,385.564,304.386,3.995,0,0,3.397,0.506,0.374,0.024,0.108,0.529,0.993,3.732,3.444e-4,0,0.007,0.007,0,0.235,0,0,-56.5,115.005,1.849e-4,297.06,0.156,3.005e6,20.32,324.293,0.05,4.621,0.006
50.655,1.488e4,1.53e4,19.499,46.058,-9.706,9.707,2500.643,13.375,2500.679,0.306,41.726,0.107,0.838,-1.428,4.221,5.732,8.675,-3.817,29.003,2.382,6.07e4,0,138.945,0.564,9.762,385.198,304.386,3.977,0,0,3.372,0.507,0.374,0.024,0.108,0.53,1.015,3.794,2.657e-4,0,-0.01,0.007,0.017,0.241,0,0,-56.5,114.987,1.849e-4,297.06,0.155,2.991e6,20.32,324.293,0.05,4.621,0.006
50.705,1.488e4,1.53e4,19.013,45.85,-9.704,9.705,2502.729,13.402,2502.765,0.307,41.721,0.107,0.838,-1.428,4.298,5.72,8.755,-3.864,28.527,2.41,6.07e4,0,138.945,0.564,9.762,384.832,304.386,3.959,0,0,3.348,0.507,0.375,0.024,0.108,0.531,1.036,3.856,-3.155e-4,0,0.007,0.007,0,0.248,0,0,-56.5,114.97,1.849e-4,297.06,0.154,2.977e6,20.32,324.293,0.05,4.622,0.006
50.755,1.488e4,1.53e4,18.528,45.646,-9.702,9.703,2504.815,13.429,2504.851,0.307,41.716,0.107,0.838,-1.428,4.375,5.707,8.836,-3.912,28.047,2.438,6.07e4,0,138.945,0.564,9.762,384.466,304.386,3.941,0,0,3.324,0.507,0.375,0.024,0.108,0.532,1.059,3.917,-2.818e-4,0,0.007,0.007,0,0.255,0,0,-56.5,114.953,1.848e-4,297.06,0.154,2.963e6,20.32,324.293,0.05,4.622,0.006
50.805,1.488e4,1.53e4,18.043,45.447,-9.7,9.701,2506.9,13.455,2506.936,0.308,41.712,0.107,0.838,-1.428,4.453,5.731,8.917,-3.961,27.562,2.467,6.07e4,0,138.945,0.564,9.762,384.101,304.386,3.923,0,0,3.302,0.508,0.375,0.024,0.108,0.533,1.081,3.979,4.097e-4,0,-0.01,0.007,0.017,0.262,0,0,-56.5,114.936,1.848e-4,297.06,0.153,2.95e6,20.32,324.293,0.05,4.622,0.006
50.855,1.488e4,1.53e4,17.558,45.252,-9.698,9.698,2508.986,13.482,2509.022,0.308,41.707,0.107,0.838,-1.428,4.531,5.718,8.999,-4.011,27.073,2.497,6.07e4,0,138.945,0.564,9.762,383.737,304.386,3.905,0,0,3.28,0.508,0.376,0.024,0.108,0.535,1.103,4.04,-5.218e-5,0,0.007,0.007,0,0.269,0,0,-56.5,114.92,1.848e-4,297.06,0.152,2.937e6,20.32,324.293,0.05,4.623,0.006
50.905,1.488e4,1.53e4,17.074,45.062,-9.696,9.696,2511.071,13.509,2511.107,0.308,41.702,0.107,0.838,-1.428,4.609,5.706,9.08,-4.062,26.579,2.527,6.07e4,0,138.945,0.564,9.762,383.374,304.386,3.887,0,0,3.258,0.508,0.376,0.024,0.108,0.536,1.126,4.1,4.711e-4,0,0.007,0.007,0,0.276,0,0,-56.5,114.904,1.848e-4,297.06,0.152,2.924e6,20.32,324.293,0.05,4.623,0.006
50.955,1.489e4,1.531e4,16.589,44.876,-9.694,9.694,2513.155,13.537,2513.192,0.309,41.697,0.106,0.838,-1.428,4.687,5.729,9.161,-4.114,26.08,2.557,6.07e4,0,138.945,0.564,9.762,383.012,304.386,3.869,0,0,3.238,0.508,0.376,0.024,0.108,0.537,1.149,4.162,-2.623e-4,0,0.007,0.007,0,0.283,0,0,-56.5,114.889,1.847e-4,297.06,0.151,2.911e6,20.32,324.293,0.05,4.623,0.006
51.005,1.489e4,1.531e4,16.104,44.694,-9.692,9.692,2515.24,13.564,2515.276,0.309,41.692,0.106,0.838,-1.428,4.765,5.716,9.243,-4.168,25.576,2.588,6.07e4,0,138.945,0.564,9.762,382.652,304.386,3.852,0,0,3.218,0.509,0.377,0.024,0.108,0.538,1.172,4.222,1.985e-4,0,0.007,0.007,0,0.291,0,0,-56.5,114.874,1.847e-4,297.06,0.15,2.899e6,20.32,324.293,0.05,4.623,0.006
51.055,1.489e4,1.531e4,15.62,44.517,-9.69,9.69,2517.324,13.591,2517.361,0.309,41.687,0.106,0.838,-1.428,4.843,5.703,9.324,-4.222,25.067,2.619,6.07e4,0,138.945,0.564,9.762,382.294,304.386,3.834,0,0,3.199,0.509,0.377,0.024,0.108,0.539,1.195,4.283,2.575e-4,0,0.007,0.007,0,0.298,0,0,-56.5,114.859,1.847e-4,297.06,0.15,2.887e6,20.32,324.293,0.05,4.624,0.006
51.105,1.489e4,1.531e4,15.135,44.345,-9.688,9.688,2519.408,13.618,2519.445,0.31,41.682,0.106,0.838,-1.428,4.92,5.725,9.406,-4.278,24.554,2.651,6.07e4,0,138.945,0.564,9.762,381.938,304.386,3.817,0,0,3.18,0.509,0.377,0.024,0.108,0.54,1.218,4.342,-2.453e-4,0,0.007,0.007,0,0.306,0,0,-56.5,114.845,1.847e-4,297.06,0.149,2.876e6,20.32,324.293,0.05,4.624,0.006
51.155,1.489e4,1.531e4,14.651,44.178,-9.686,9.686,2521.492,13.646,2521.529,0.31,41.678,0.106,0.838,-1.428,4.998,5.711,9.487,-4.335,24.036,2.683,6.07e4,0,138.945,0.564,9.762,381.585,304.386,3.799,0,0,3.163,0.509,0.377,0.024,0.108,0.541,1.241,4.401,-4.299e-5,0,0.007,0.007,0,0.314,0,0,-56.5,114.832,1.846e-4,297.06,0.149,2.865e6,20.32,324.293,0.05,4.624,0.006
51.205,1.489e4,1.531e4,14.167,44.015,-9.684,9.684,2523.576,13.674,2523.613,0.31,41.673,0.105,0.838,-1.428,5.075,5.698,9.569,-4.393,23.512,2.715,6.07e4,0,138.945,0.564,9.762,381.235,304.386,3.782,0,0,3.145,0.51,0.378,0.024,0.108,0.542,1.264,4.46,-4.074e-4,0,0.007,0.007,0,0.321,0,0,-56.5,114.818,1.846e-4,297.06,0.148,2.854e6,20.32,324.293,0.05,4.625,0.006
